customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
412,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
413,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
414,Yes,No,Fiber optic,No,Yes,No,No,No,No
415,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes
416,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes
417,Yes,No,Fiber optic,No,No,No,No,Yes,No
418,Yes,Yes,DSL,No,No,No,No,No,No
419,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
420,Yes,No,No,No internet service,No,Yes,Yes,No,No
421,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes
422,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service
423,Yes,Yes,Fiber optic,No,No,No,No,No,No
424,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes
425,Yes,No phone service,Fiber optic,No,No,No,No,No,No
426,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
427,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No
428,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
429,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes
430,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
431,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
432,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service
433,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
434,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No
435,Yes,No,Fiber optic,Yes,No,No,No,No,No
436,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes
437,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes
438,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes
439,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
440,Yes,Yes,Fiber optic,No,No,No,No,No,No
441,Yes,No,DSL,Yes,Yes,No,No,No,No
442,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes
443,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service
444,Yes,Yes,Fiber optic,No,No,No,No,No,No
445,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service
446,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
447,Yes,No,DSL,No,No,No,No,Yes,Yes
448,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service
449,Yes,Yes,Fiber optic,No,No,No,No,No,No
450,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No
451,Yes,No,Fiber optic,No,No,No,No,No,No
452,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No
453,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
454,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
455,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes
456,Yes,No,DSL,No,No,Yes,No,Yes,Yes
457,Yes,Yes,Fiber optic,No,No,No,No,No,No
458,No,Yes,Fiber optic,No,No,No,No,No,No
459,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
460,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes
461,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
462,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
463,Yes,Yes,Fiber optic,No,No,No,No,No,No
464,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service
465,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
466,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes
467,Yes,Yes,DSL,No,Yes,No,No,No,Yes
468,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes
469,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes
470,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,Yes
471,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
472,Yes,No,Fiber optic,No,No,No,No,No,No
473,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes
474,Yes,Yes,DSL,No,No,Yes,No,No,No
475,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
476,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
477,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes
478,Yes,No,Fiber optic,No,No,No,No,No,Yes
479,Yes,Yes,Fiber optic,No,No,No,No,No,No
480,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
481,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service
482,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes
483,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
484,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
485,Yes,No,DSL,No,Yes,No,Yes,No,No
486,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service
487,Yes,Yes,No,Yes,No,No,No internet service,Yes,No
488,Yes,No phone service,Fiber optic,No,No,No,No,No,No
489,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No internet service
490,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
491,Yes,No,Fiber optic,No,No,No,No,No,No
492,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,Yes
493,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
494,Yes,No phone service,Fiber optic,No,No,No,No,No,No
495,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service
496,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes
497,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
498,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
499,Yes,No phone service,DSL,No,No,No,No,No,No
500,Yes,No,DSL,No,No,No,No,No,No
501,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
502,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes
503,Yes,Yes,DSL,Yes,No,Yes,No,No,No
504,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
505,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
506,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
507,Yes,No,DSL,No,No,Yes,Yes,No,No
508,Yes,Yes,Fiber optic,No,No,No,No,No,No
509,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
510,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service
511,Yes,No phone service,DSL,No,No,No,No,Yes,No
512,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
513,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
514,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service
515,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
516,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
517,Yes,No,No,No,No,No,Yes,Yes,No
518,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
519,Yes,No,No,No,No,No,No,No,No
520,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes
521,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
522,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
523,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes
524,Yes,No,No,Yes,No,No,No,Yes,No
525,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
526,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,Yes
527,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service
528,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service
529,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Yes
530,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes
531,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes
532,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
533,Yes,Yes,Fiber optic,No,No,No,No,No,No
534,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
535,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes
536,Yes,Yes,DSL,No,No,No,Yes,No,No
537,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
538,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
539,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No
540,Yes,No,Fiber optic,No,Yes,No,No,No,No
541,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
542,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
543,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes
544,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No
545,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service
546,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
547,Yes,Yes,Fiber optic,No,No,No,No,No,No
548,Yes,Yes,Fiber optic,No,No,No,No,No,No
549,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes
550,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
551,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service
552,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes
553,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
554,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
555,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes
556,Yes,Yes,Fiber optic,No,No,No,No,No,No
557,Yes,No,Fiber optic,No,No,No,No,No,Yes
558,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
559,Yes,Yes,Fiber optic,No,No,No,No,No,No
560,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
561,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
562,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes
563,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
564,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No
565,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
566,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service
567,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
568,Yes,No,Fiber optic,No,No,No,No,No,No
569,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
570,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes
571,Yes,Yes,Fiber optic,No,No,No,No,No,No
572,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
573,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes
574,Yes,Yes,No,Yes,No,No internet service,Yes,No,No
575,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
576,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
577,Yes,Yes,Fiber optic,No,No,No,No,No,No
578,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
579,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
580,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes
581,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
582,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
583,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
584,Yes,Yes,DSL,Yes,No,No,No,No,No
585,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
586,Yes,Yes,DSL,No,No,No,No,No,Yes
587,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service
588,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes
589,Yes,Yes,Fiber optic,No,No,No,No,No,No
590,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
591,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes
592,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes
593,Yes,No,DSL,No,Yes,No,Yes,No,No
594,Yes,No,Fiber optic,Yes,Yes,No,No,No,No
595,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
596,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes
597,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes
598,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No
599,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
600,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes
601,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No
602,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes
603,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
604,Yes,Yes,Fiber optic,No,No,No,No,No,No
605,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
606,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
607,Yes,Yes,Fiber optic,No,No,No,No,No,No
608,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
609,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
610,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
611,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No internet service
612,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
613,Yes,No,DSL,Yes,No,No,Yes,No,No
614,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
615,Yes,Yes,Fiber optic,No,No,No,No,No,No
616,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service
617,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes
618,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
619,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
620,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
621,Yes,No,DSL,No,No,No,Yes,No internet service,Yes
622,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes
623,Yes,No,DSL,Yes,Yes,No,No,No,No
624,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
625,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
626,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
627,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes
628,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
629,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
630,No,Yes,Fiber optic,No,No,No,No,No,No
631,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
632,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes
633,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes
634,Yes,Yes,Fiber optic,No,No,No,No,No,No
635,Yes,No,Fiber optic,No,Yes,No,Yes,No,No
636,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
637,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
638,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes
639,Yes,Yes,DSL,Yes,No,No,Yes,No,No
640,Yes,Yes,DSL,No,Yes,Yes,No,No,No
641,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
642,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
643,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
644,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service
645,Yes,Yes,Fiber optic,No,No,No,No,No,No
646,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
647,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
648,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes
649,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes
650,Yes,Yes,DSL,No,No,No,Yes,No,No
651,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service
652,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes
653,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service
654,Yes,No,No,No,No,Yes,No,Yes,No
655,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No
656,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
657,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,Yes
658,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
659,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
660,Yes,Yes,Fiber optic,No,No,No,No,No,No
661,Yes,No phone service,DSL,No,No,No,No,Yes,Yes
662,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes
663,Yes,No,DSL,No,Yes,No,Yes,No,Yes
664,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service
665,Yes,No,No,No,Yes,Yes,Yes,No,Yes
666,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
667,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
668,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No
669,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes
670,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes
671,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes
672,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes
673,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
674,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service
675,Yes,No,Fiber optic,No,No,No,No,No,No
676,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes
677,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
678,Yes,Yes,DSL,No,No,No,No,No,No
679,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service
680,Yes,Yes,DSL,No,No,No,No,Yes,Yes
681,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
682,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No
683,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes
684,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service
685,Yes,No,DSL,No,No,No,No,No,No
686,Yes,Yes,DSL,No,No,Yes,No,No,No
687,Yes,Yes,DSL,No,No,No,No,No,No
688,Yes,No,DSL,No,Yes,Yes,No,No,Yes
689,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
690,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No
691,Yes,Yes,Fiber optic,No,No,No,No,No,No
692,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
693,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
694,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
695,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes
696,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
697,Yes,Yes,Fiber optic,No,No,No,No,No,No
698,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes
699,Yes,No,Fiber optic,No,No,No,No,No,No
700,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes
701,Yes,No phone service,DSL,No,No,No,No,No,No
702,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,Yes
703,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
704,Yes,No,DSL,Yes,No,No,No,No,No
705,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
706,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
707,Yes,No,DSL,Yes,No,No,No,No,No
708,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
709,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
710,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service
711,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
712,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
713,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes
714,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes
715,Yes,Yes,Fiber optic,No,No,No,No,No,No
716,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
718,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
719,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
720,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service
721,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service
722,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
723,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
724,Yes,No,No,Yes,Yes,No,No,Yes,Yes
725,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service
726,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
727,Yes,Yes,DSL,No,No,Yes,No,No,Yes
728,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
729,Yes,Yes,Fiber optic,No,No,No,No,No,No
730,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
731,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
732,Yes,No,Fiber optic,No,No,No,No,Yes,No
733,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
734,Yes,No,Fiber optic,No,No,No,No,No,No
735,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service
736,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
737,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes
738,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
739,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
740,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service
741,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
742,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes
743,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
744,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
745,Yes,No phone service,Fiber optic,No,No,No,No,No,No
746,Yes,No,Fiber optic,No,No,No,No,No,No
747,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes
748,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
749,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No
750,Yes,No,Fiber optic,No,No,No,No,No,No
751,Yes,Yes,DSL,Yes,No,No,No,No,No
752,Yes,No,DSL,Yes,No,No,Yes,No,Yes
753,Yes,No,DSL,Yes,No,No,No,No,Yes
754,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
755,Yes,No phone service,Fiber optic,No,No,No,No,No,No
756,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
757,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes
758,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes
759,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes
760,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes
761,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
762,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
763,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes
764,Yes,No,No,No,Yes,Yes,No,No,No
765,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
766,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
767,Yes,Yes,DSL,No,No,No,No,No,No
768,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes
769,Yes,No,Fiber optic,No,No,No,No,No,No
770,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes
771,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes
772,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
773,Yes,No,DSL,No,No,Yes,Yes,Yes,No
774,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
775,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes
776,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
777,Yes,No,Fiber optic,No,Yes,No,No,No,No
778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
779,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes
780,Yes,Yes,Fiber optic,No,No,No,No,No,No
781,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
782,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
783,Yes,Yes,DSL,No,No,No,No,No,No
784,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
785,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Yes
786,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes
787,Yes,No,DSL,No internet service,No,No,No,Yes,Yes
788,Yes,Yes,Fiber optic,No,No,No,No,No,No
789,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
790,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No
791,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
792,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
793,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
794,Yes,No,Fiber optic,No,No,No,No,No,No
795,Yes,Yes,Fiber optic,No,No,No,No,No,No
796,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes
797,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
798,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
799,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes
800,Yes,Yes,Fiber optic,No,No,No,No,No,No
801,Yes,No,DSL,No,No,Yes,No,No,Yes
802,Yes,Yes,Fiber optic,No,No,No,No,No,No
803,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
804,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes
805,Yes,Yes,DSL,No,No,No,Yes,No,Yes
806,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes
807,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service
808,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
809,Yes,No,No,No,No,No,No,No,No
810,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service
811,Yes,No phone service,Fiber optic,No,No,No,No,No,No
812,Yes,No,Fiber optic,No,No,No,No,No,Yes
813,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
814,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service
815,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes
816,Yes,No,Fiber optic,No,No,No,Yes,No,No
817,Yes,Yes,Fiber optic,No,No,No,No,No,No
